sp_song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date,popularity
3vfNUZeVUiwWXwsEXjagqL,0.746,0.666,2,-10.408,1,0.146,0.543,0.0,0.0488,0.84,94.024,192427,1961,28
4Jcz9DveYMyNgDxuspZv3r,0.53,0.968,11,-3.582,0,0.0744,0.0229,0.0,0.419,0.396,139.242,180067,2002-05-06,45
5azaQP9aqjy3XYwsuJ0ebJ,0.689,0.585,7,-15.142,1,0.0543,0.217,0.0189,0.314,0.892,90.373,244267,1989-03-14,51
1fr92Vupmcs2vgLMFVQ7rd,0.6,0.796,2,-4.481,1,0.0275,0.000109,5.2e-05,0.484,0.75,105.991,257920,2003-03-24,69
2oAPzPjxmfNx6zMHD3gtGV,0.246,0.974,9,-5.51,1,0.227,1.88e-05,0.00178,0.154,0.13,170.537,203267,2000,11
45YjbmNrNU5JIUqDeVpVkR,0.359,0.994,2,-4.232,1,0.084,0.000116,5.89e-06,0.0816,0.16,100.146,266440,2008-01-28,48
1BdvU12RWtXqK8FT78GWbw,0.409,0.18,3,-12.299,1,0.0318,0.704,0.0,0.0993,0.395,81.772,192227,1993-12-07,46
7LlHo4b4VSWpNju2LfCdjE,0.558,0.868,4,-5.135,0,0.0361,0.0752,0.0,0.466,0.46,101.801,207600,1986,31
1MflDzSByzgySx1rV7Ocyl,0.733,0.674,8,-8.455,0,0.0594,0.0948,0.0,0.556,0.722,130.107,242160,1998-08-08,37
7i0VrdLCDhvgWXfcT6EQJG,0.6,0.514,5,-11.178,1,0.0249,0.2,0.000774,0.107,0.603,98.957,273867,1987-10-09,63
1lHiKWnlJtjzA4vHnjAr39,0.676,0.681,5,-9.223,1,0.0292,0.363,0.191,0.0967,0.901,132.953,176600,1967,48
2ySzLOEKo4xOzXug4qXlZf,0.31,0.99,4,-8.646,0,0.0793,0.000536,0.131,0.0411,0.131,125.339,140693,1989-07-25,29
3qy4FZ9nzsjSmVOBMZCUed,0.565,0.796,4,-8.752,0,0.045,0.0933,1.38e-05,0.243,0.723,122.312,279958,1973-11-11,41
6omiGrMcVR8aTLwkbtisTf,0.778,0.597,1,-6.628,1,0.105,0.3,1.5e-06,0.126,0.56,90.04,467152,2006,41
1ju7EsSGvRybSNEsRvc7qY,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,356627,1973-01-01,70
3hRJmeg1d5bXdmUylhZbiO,0.62,0.334,4,-15.598,1,0.0536,0.479,1.2e-06,0.169,0.298,139.375,309013,2001,50
54ksR9aJry2nrGZqmJN7ji,0.303,0.471,10,-14.185,0,0.0402,0.453,0.0,0.123,0.271,128.454,314073,1988-01-01,46
3U7bYEYs8GEAh2yyyhErly,0.338,0.983,0,-3.06,1,0.141,2.18e-05,0.000254,0.148,0.395,102.615,299800,1987,29
3otZLoLcx2d74hx8RaHXh6,0.711,0.491,7,-10.323,1,0.0295,0.381,9.12e-06,0.249,0.671,121.294,167933,1989-05-04,57
3dXSVFWK1s0PgtMrAifdDd,0.345,0.12,7,-21.079,1,0.0344,0.633,0.0,0.13,0.296,130.778,189000,1983-01-01,40
1jbnDCA8DHKCoCRLqtoc3d,0.243,0.935,10,-4.104,1,0.0757,0.14,4.79e-05,0.116,0.153,143.489,251800,1989-07-25,44
6PfXAlQQ9S8sas54JYre3G,0.758,0.755,1,-4.371,1,0.0785,0.137,0.161,0.114,0.845,109.035,218120,2003-11-20,31
7EcFM3PUqRGR3biZDRGuKr,0.504,0.695,7,-5.991,0,0.0317,0.01,1.26e-05,0.393,0.33,121.026,377893,1998,24
6g48vpikqU2atsrDXdGzKo,0.544,0.917,5,-6.086,1,0.0788,0.0306,5.32e-06,0.064,0.642,140.639,212693,1994-09-26,55
7rKyITVLEwldhdXIy7P6Vw,0.54,0.677,9,-6.349,1,0.0286,0.368,0.0,0.224,0.748,98.339,241600,1989,58
53eJFr4Mfbw5PXJ01K6cFw,0.615,0.702,7,-9.686,1,0.0278,0.00746,0.00431,0.0608,0.734,96.99,234333,1993-10-19,68
3PuwTAbtjZDgeCqb7OAdzd,0.543,0.188,3,-17.401,1,0.0313,0.576,0.00065,0.317,0.205,115.744,296000,2016-10-14,49
5Xt3RUiOkiH2pGYtMTVeNS,0.474,0.35,4,-12.973,1,0.0266,0.383,0.000305,0.057,0.527,141.906,255987,1973-08-28,48
6aLl1AjRbo4ddJZh7Hzazx,0.387,0.499,7,-10.207,1,0.0259,0.0029,0.00373,0.0695,0.333,111.032,379160,2007-01-01,63
1CcU2J9Uzo5wVIXmuV8YZK,0.374,0.999,7,-3.293,1,0.17,0.000128,0.000112,0.276,0.0535,140.506,272059,2014-11-07,32
3eGZSb3LpGUddXRW5QuzjG,0.579,0.627,7,-11.17,1,0.0246,0.00559,0.0,0.113,0.568,93.824,237227,1989-01-01,24
1oJvv6D3TYxJDlVTrtJU7b,0.616,0.362,9,-9.518,1,0.0224,0.627,0.0,0.368,0.415,88.522,212093,1998-06-09,37
4MYb7NWLwXNDB7bYs3HeX8,0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,232533,1975,66
5BmagRD7Thki6O1zZwbxBy,0.251,0.954,6,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,258000,2003-03-04,66
1h0R5cstHZ070tevUAfEo7,0.499,0.279,0,-15.338,1,0.0529,0.742,1.47e-06,0.0907,0.421,161.609,193267,1971,49
3VHFkxbekZQF7xLRd7KjgL,0.662,0.569,11,-12.468,0,0.0431,0.0254,0.103,0.0247,0.97,152.943,239173,1980-01-01,60
25kORdST1xzG4WXOnzJCKV,0.498,0.858,8,-9.48,1,0.0564,0.0299,0.0,0.106,0.437,151.698,215307,1984-01-01,44
3d9DChrdc6BOeFsbrZ3Is0,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,1991-09-24,81
20nb0Wl1yqoEERbUSILuG1,0.545,0.919,2,-7.679,1,0.0484,0.00272,0.00511,0.0977,0.387,104.366,313573,1989,51
1pPrO5Lcx9UXNebcloGeHE,0.656,0.551,2,-14.141,1,0.0889,0.171,0.000155,0.0676,0.773,125.659,247507,1986,45
2PU9BQnRNnarDJVaRF8Hg1,0.691,0.632,7,-10.227,1,0.0293,0.11,5.4e-05,0.117,0.783,112.485,216573,1992-02-18,46
4ZYM6R5nOZywxACY90Bsla,0.868,0.372,4,-12.704,0,0.177,0.0103,0.00455,0.076,0.666,99.965,266333,1994-01-01,52
7b7ch5lDx13Jwm2623CxJS,0.656,0.816,7,-8.553,1,0.029,0.226,1.02e-05,0.264,0.962,133.237,241440,2010-11-19,53
3TO7bbrUKrOSPGRTB5MeCz,0.358,0.48,9,-11.79,1,0.0849,0.521,0.00428,0.178,0.356,120.317,413947,1973-03-01,70
5ByAIlEEnxYdvpnezg7HTX,0.889,0.816,9,-4.67,1,0.247,0.472,0.0,0.204,0.777,96.056,302693,1994-09-13,76
12q3V8ShACq2PSWINMc2rC,0.45,0.441,9,-12.718,0,0.0352,0.498,0.00562,0.133,0.811,208.282,233173,1971,69
71LsKf3xISiOlY1mj7FFPP,0.431,0.54,9,-9.6,0,0.0589,0.523,1.34e-06,0.169,0.44,139.288,164547,1968-11-22,57
5LNpXOGFarusDe0hRt76BK,0.639,0.733,10,-4.958,0,0.136,0.276,0.0,0.364,0.856,94.842,279224,2000-10-31,17
24eRthJ3VWBI7B9cuFBdMG,0.575,0.415,11,-15.678,1,0.0828,0.421,0.614,0.0566,0.738,89.846,186267,1974,52
3kJfo2rjZ7pomVj71gH880,0.666,0.477,8,-9.246,1,0.0319,0.647,0.0,0.0801,0.33,103.005,264933,1999-08-05,46
3bqfxlWo2xj3G40PDeenYW,0.472,0.956,4,-3.223,0,0.0655,0.00904,0.0,0.0579,0.4,100.638,285067,1984,30
6wwagsYVkmFv2P4VMp66f6,0.454,0.973,6,-6.756,0,0.0994,7.74e-05,0.154,0.295,0.332,141.927,189333,1990,20
27mgDrExPa3obPAYXd3yQg,0.763,0.675,5,-1.797,0,0.223,0.0307,0.0,0.0876,0.724,82.0,323720,2002-05-26,60
5OWokvF4QOqMDQ8ByQsm6V,0.692,0.74,0,-7.466,1,0.0329,0.0723,8.83e-05,0.136,0.864,147.274,215440,1981-11-06,49
2hDopFcMjFcRi5IRpTSSyr,0.555,0.648,6,-8.791,0,0.0286,0.00199,3.83e-06,0.0597,0.659,119.848,265507,1983-01-01,47
7nY3NA1AvORewLU3BU7GNX,0.847,0.689,1,-9.104,1,0.203,0.038,3.34e-05,0.108,0.61,92.082,256000,1998-08-25,51
3ZqjDpr3qCZnZBPcd0Hpj2,0.728,0.464,1,-11.156,1,0.0605,0.0865,0.0,0.343,0.383,96.944,304467,1990-04-03,57
7a1GJ9rwneQhq9Srhq6mHD,0.678,0.477,11,-11.367,0,0.0897,0.645,0.00625,0.635,0.609,81.561,280507,1981-11-14,32
2neMQfiGrFXt2vKgvV8Yid,0.615,0.386,7,-10.276,0,0.0337,0.655,0.0,0.107,0.474,120.89,211333,1998-01-01,34
4n7wZHmTgXypY4qvcPu1so,0.357,0.951,11,-4.186,0,0.0835,3.25e-06,0.0176,0.388,0.482,180.097,274467,2006,18
2ZEwMwHaUECDWKkDh8rL0O,0.595,0.555,11,-7.144,0,0.032,0.61,0.000412,0.118,0.513,73.985,267560,2010-02-08,53
0RmXtDH1cBMGImRrmn5xL6,0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279,192107,2004-03-30,66
6QfnvcOKsdN4Q6exUWVuzn,0.568,0.835,8,-6.896,0,0.0687,0.0411,0.0,0.357,0.625,170.045,244480,2004,64
4FV9InscvnORIskVXChR6f,0.664,0.868,10,-3.654,1,0.0432,0.118,0.00135,0.0894,0.87,80.805,226400,2003-01-01,39
5uB85PzlWrnNnxL2A1TcKD,0.395,0.727,7,-6.015,1,0.0375,0.282,7.12e-06,0.0683,0.872,179.097,139133,2003-07-28,53
56HzwVWzoe5SZtm03XHcim,0.588,0.209,8,-14.662,1,0.0247,0.55,1.33e-05,0.0774,0.324,72.335,215400,1988,36
3D0bXrSv7O73vOaGOG8J9c,0.222,0.664,0,-5.242,0,0.0379,0.0039,0.65,0.239,0.101,186.044,293293,1995,65
6WkCJYM3wtIOZvskzHWYnt,0.36,0.799,6,-12.258,0,0.0371,0.000982,0.000121,0.236,0.577,176.062,235667,1989,33
79lmvU7Qmc8QpXilbSk37z,0.813,0.59,8,-8.998,1,0.378,0.00106,5.07e-05,0.0809,0.602,159.961,232467,2004-03-30,52
7bYII9aTzFdEJQpCLcWhba,0.75,0.428,1,-13.714,0,0.121,0.116,0.283,0.127,0.533,77.201,291133,1992-01-01,40
35mbITcVIPILaSxhNaAhDo,0.428,0.408,10,-14.126,1,0.0417,0.583,0.0,0.63,0.342,102.908,304600,1975,16
3oXNIpoUMdk8qGkwCeXqGv,0.412,0.77,11,-6.057,0,0.18,0.462,1.5e-06,0.0485,0.418,101.955,254493,2002-01-01,52
6lwRovc8iWQhFpzCVs8zQK,0.515,0.467,7,-11.99,0,0.0522,0.333,5.08e-06,0.0569,0.475,125.491,220973,1973,38
6JWddKPdqvDc2WkPEi9grC,0.508,0.826,1,-4.088,0,0.0405,0.018,0.0,0.28,0.404,120.854,205067,2001-01-01,64
4RGxUjaCmVtD30pIhtEi7w,0.629,0.677,1,-7.239,1,0.0299,0.122,9.72e-06,0.0962,0.627,132.783,195000,1966-09,60
0cThXovxrvU68JuzYUXhJT,0.916,0.57,4,-13.011,1,0.0334,0.458,0.000721,0.0595,0.957,104.415,195347,1978-08-23,59
3N8zPNuFqGKVakPmcfmEKy,0.303,0.961,1,-6.817,1,0.162,5.12e-06,0.00152,0.0696,0.363,159.003,201373,1985,25
0n7e8Qvo7RFZHRzw2tHrDU,0.853,0.569,11,-13.614,1,0.164,0.168,0.622,0.155,0.544,92.194,243373,1994-01-01,33
0KgbwF3wEBvPWPwwTLo9iR,0.574,0.313,2,-14.227,1,0.0537,0.0526,4.76e-06,0.174,0.496,139.94,290800,1987,46
0wBaPbJ2qsbGqgnGbqBDgP,0.733,0.443,2,-12.017,0,0.0252,0.678,0.0,0.519,0.701,97.348,178440,2004-01-01,50
166uOnqKj9iSOp4GYqoDOj,0.63,0.729,0,-5.191,1,0.0331,0.148,0.0,0.292,0.64,126.984,203314,2000,50
4t8OmZERfkdkRr4aoYa2h1,0.533,0.809,1,-9.547,1,0.0385,2.07e-05,0.166,0.0806,0.734,120.345,244707,1986-01-01,44
0CIlCcmYZFwUO317OG07Ny,0.254,0.933,2,-6.472,1,0.0686,8.2e-05,0.919,0.352,0.334,118.038,245813,2005,7
7wNrk2vc0GUUNBFggJzEsI,0.761,0.634,2,-9.476,1,0.0371,0.376,0.00177,0.0452,0.881,106.043,206000,1993-02-08,65
40Fs8G1qws6fP8Zz0Tm1u3,0.632,0.805,4,-5.063,1,0.0286,0.169,3.46e-06,0.068,0.86,89.641,145147,2009-01-26,34
7wclPheMJAUKn2njmO2s3A,0.599,0.624,6,-6.622,1,0.0339,0.0109,8.06e-06,0.158,0.706,119.838,189400,2008-01-01,56
4NRQwaks9r58tTDvr4iEyv,0.75,0.444,4,-8.63,1,0.0403,0.12,3.69e-06,0.118,0.849,111.919,157160,1965,62
0JFEn4sPozptBShOuqMQVs,0.312,0.939,0,-9.074,1,0.0654,0.0395,8.23e-06,0.123,0.709,175.2,161507,1973,43
5qII2n90lVdPDcgXEEVHNy,0.608,0.768,0,-5.227,1,0.0475,0.0913,0.0,0.0629,0.809,88.059,244880,2002,71
4IBzgsoWHLsP8AMlO23iOF,0.701,0.697,10,-12.643,0,0.0912,0.000888,0.485,0.301,0.617,108.554,256427,1992-02-25,39
5mJGLBNJM0GULqAoL5mb9C,0.262,0.969,4,-4.675,1,0.0894,3.69e-06,0.00213,0.133,0.263,158.433,184040,1991-09-26,58
0JgmNbOGbwQ1gIYXOthuM3,0.642,0.51,4,-10.207,1,0.0259,0.217,0.0,0.291,0.49,99.179,259627,1993-11-16,45
1bX3phMuQSmIbPyj9qaIzO,0.714,0.371,1,-11.052,0,0.0305,0.12,0.0,0.104,0.343,115.927,338160,1993-11-07,47
4J0kN8QS2esY6cWBsFjtW9,0.395,0.698,2,-6.244,1,0.0573,0.334,6.44e-05,0.155,0.455,124.66,223173,1975-11-21,48
7ISL3LO8AWP3fKIXunvqTa,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,280467,2006-01-01,67
5egqKwgK5r5rvGD1LrtR7J,0.512,0.97,8,-3.886,0,0.212,0.03,0.0,0.0994,0.427,94.952,200240,2000-10-24,68
6NVzt2cA5Mgjd3pQjU1xwD,0.536,0.709,10,-6.225,1,0.0348,0.435,0.0,0.0814,0.899,89.229,178840,2002,42
6PJiaxg1lFSJFdMJrW7avo,0.713,0.909,9,-6.535,0,0.527,0.094,0.000169,0.306,0.73,184.032,316400,1999-02-23,51
3VbGCXWRiouAq8VyMYN2MI,0.52,0.829,0,-6.228,1,0.0806,0.386,6.2e-05,0.227,0.744,147.997,141693,1963-03-22,68
1Let4BYaYSum46nAGO1i6v,0.597,0.323,5,-15.648,1,0.0494,0.56,2.24e-05,0.628,0.628,79.397,226067,1981,53
0LFIogdKLhuH3y1Tf78EYW,0.485,0.501,0,-5.715,1,0.0421,0.316,4.35e-06,0.0802,0.416,92.307,299147,2009-01-01,43
5ultpiF2SGfJEGmAIIsinP,0.605,0.298,3,-18.597,1,0.489,0.941,3.45e-06,0.921,0.557,71.305,231920,1977,27
1Pq47iFLC5U7j8xeNiNcuS,0.692,0.501,9,-11.708,1,0.0625,0.368,0.0,0.0393,0.961,128.388,140000,1963-06-01,59
10IBTu8gY4srVpgqSuHz8Q,0.588,0.353,7,-8.431,1,0.0254,0.473,0.0,0.0877,0.526,84.021,204067,1968-01-01,35
0kp728Knw5PYvU3QzMZ0yJ,0.701,0.316,7,-14.723,1,0.0843,0.496,0.0,0.121,0.889,136.73,284910,1970,54
6eLDMmVI7HF7W56cOrJj00,0.633,0.714,5,-13.574,1,0.0325,0.193,0.000307,0.296,0.865,98.149,239107,2012-01-01,44
7gh2v4IHnxdiwSgA6xluhe,0.569,0.589,8,-7.395,1,0.0306,0.166,6.91e-06,0.132,0.409,130.865,286693,1984,60
3EsVZBNKjgyRfB9q774NxC,0.3,0.717,10,-8.094,1,0.043,0.0307,8.53e-06,0.112,0.281,124.492,449467,1992-04-28,28
2beBdwV1Y5PtWxDk1GgAZ6,0.407,0.12,7,-16.838,1,0.0389,0.793,0.0,0.113,0.412,129.845,201160,2006-01-01,36
6z6ug1DvIzTdel6vW8rHVu,0.679,0.51,7,-12.063,1,0.352,0.107,2.17e-06,0.113,0.761,178.936,219867,1989-07-25,41
3yi27cGUFPTQUdWZV9nV67,0.684,0.645,0,-5.707,1,0.0272,0.589,0.00432,0.18,0.366,121.995,285000,1995-03-14,60
5A79R6Xvb2t3eNCMTB7Fzq,0.627,0.604,0,-4.496,1,0.0257,0.00959,0.0,0.103,0.603,105.038,237600,2007-01-01,19
2nYHmYQZ7AKHshwF61x2PW,0.419,0.898,0,-5.292,1,0.0588,0.0104,1.08e-05,0.0704,0.385,91.723,220107,1990,30
1KKFrs4CkKQvqP1DWHwJ9y,0.62,0.858,7,-9.891,1,0.0433,0.084,8.74e-05,0.691,0.723,124.938,201547,2014-05-27,45
7spLpOYTheDvNZkjHhOWUr,0.7,0.695,2,-6.439,1,0.157,0.055,0.0,0.089,0.718,93.256,209600,2004-01-01,23
0xGgv9u5VuAmFUUmWg3vbl,0.649,0.238,0,-16.858,1,0.0371,0.425,0.0,0.126,0.711,82.17,119667,1966-07-01,41
5Z7bkW3dsu8jLdv3dEGxly,0.536,0.148,0,-14.903,1,0.031,0.772,0.0,0.101,0.509,109.295,165760,1960-07,55
1Y2x4mhAdig0dbnSFvXXTm,0.446,0.98,8,-3.032,1,0.252,0.00315,2.52e-05,0.187,0.336,95.059,213907,1997-01-01,32
0B9x2BRHqj3Qer7biM3pU3,0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.822,106.945,169840,1978-04-04,75
10UIQSUilyh2ttlFeAaaPP,0.649,0.667,4,-9.125,1,0.0266,0.64,0.000119,0.117,0.78,162.161,184600,1989-05-04,51
57460SJgSpCXaRJ9YIYHxy,0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,171373,1987-01-01,63
1SShxVVBeZBCY7WddnksPz,0.484,0.641,5,-12.612,1,0.0377,0.000779,0.278,0.0738,0.181,119.981,451827,1991-01-01,61
0zks1idFKPaGpTItkwXF8l,0.724,0.54,2,-8.867,1,0.0534,0.00333,2.49e-05,0.0768,0.813,138.272,231093,2018-05-25,49
0txLC5NA64M8siGn3mnET0,0.404,0.902,7,-5.685,0,0.0468,0.0431,0.0,0.119,0.231,131.894,262827,1994-04-18,57
01Aj44KIjCrPmZeXq4UOky,0.412,0.577,7,-4.944,1,0.119,0.163,0.0,0.0969,0.345,173.675,236400,2001-05-01,60
7qCIP5KHYy9HuXbEEWzmC7,0.226,0.823,2,-5.425,0,0.0421,0.000132,6.41e-05,0.0891,0.406,183.809,298641,1995-03-27,52
77DvhwGhnmfrXWwiJzeIMC,0.567,0.643,0,-11.354,1,0.0367,0.671,0.0,0.588,0.717,140.543,140867,1991-06-04,43
6b6uLZsoGhObYexIxnRbIb,0.248,0.988,2,-3.74,1,0.144,5.87e-05,0.84,0.323,0.149,115.301,311200,1990-10-04,62
1FSkS6h2UVI2LGAXlOYzcY,0.566,0.892,4,-4.698,1,0.0339,0.0153,0.000491,0.0873,0.711,138.562,213987,1984-04-07,44
3bgqIMHNehAZwhjckR3gc1,0.792,0.494,0,-12.425,1,0.115,0.0352,0.00282,0.0513,0.647,97.635,239827,1987,47
7DSfv2r0Km90N97qlRTxou,0.631,0.496,9,-8.279,0,0.0598,0.428,1.01e-06,0.107,0.365,143.735,217627,2002-01-01,50
087iMBgZpCw2BE9gyPHDKh,0.608,0.803,1,-3.596,1,0.0356,0.0011,0.0,0.13,0.922,138.993,173573,2007-08-21,48
0GSgZwRfnt5ZYmABQf30CS,0.263,0.933,8,-5.88,1,0.0784,4.09e-06,0.5,0.214,0.0986,141.355,233373,1992-01-28,18
0nqDyYoSKFaA9GSwtNtRzC,0.483,0.388,11,-11.668,0,0.0245,0.72,0.0,0.227,0.407,83.54,195760,1989-01-30,17
4C7Ss9bTPOWJMh3rarF1mN,0.65,0.9,1,-4.099,0,0.374,0.0252,0.0,0.176,0.659,89.788,206493,1998-09-29,59
6s0NHplywwr1IjnQpUpWJk,0.459,0.727,0,-11.777,1,0.0303,0.00614,0.0652,0.384,0.955,149.231,292173,1982-01-01,68
0LAcM6I7ijW4VVW0aytl1t,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,446146,1988-09-07,68
4ECNtOnqzxutZkXP4TE3n3,0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,323707,1983-02-01,68
2vJVTVxLUZHjxan5UtBe1V,0.94,0.385,6,-8.821,0,0.439,0.00389,0.000249,0.15,0.701,127.967,228200,2009-01-01,19
2ck8lFrYAch2GPtdhpTHe3,0.587,0.431,2,-9.495,1,0.0686,0.0722,0.0,0.561,0.778,95.937,130893,1969-01-17,45
41TKPOt2QB6slyOE84rMDi,0.818,0.894,11,-7.248,0,0.0853,0.225,0.0,0.146,0.892,119.777,366587,1981-05-14,35
7JmtOSoZP6k3VXsPFwS4xZ,0.613,0.319,2,-12.213,1,0.03,0.547,0.0,0.102,0.37,145.108,179600,1997-07-14,34
18a9EGG4xhRELv7bgAw5hb,0.656,0.462,11,-14.072,0,0.0373,0.518,0.000137,0.091,0.642,116.049,271093,1974-01-01,63
4gphxUgq0JSFv2BCLhNDiE,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,146480,1958-03-21,73
1c5KZhtOAOH7eFOlBekNhS,0.675,0.733,9,-4.5,1,0.0443,0.446,1.8e-05,0.201,0.83,175.011,279400,1982-04-28,60
4YjjNHtEsTX6Af4mCTupT5,0.591,0.45,0,-6.369,1,0.0266,0.671,2.23e-05,0.159,0.344,135.893,226680,2004-01-01,71
0uQosW5sIp4Gn7KKIo93LI,0.67,0.913,1,-3.758,1,0.104,0.0772,0.0,0.716,0.702,128.456,183973,2002-10-18,36
7oO2hXd8ancgNouU8w3b1N,0.565,0.931,9,-4.007,1,0.041,0.0303,0.0,0.191,0.592,105.006,157453,2008-01-01,47
0tkokbqEygQIxlQ8oap3KN,0.795,0.509,9,-8.135,0,0.0999,0.398,2.71e-05,0.0815,0.833,109.339,336427,1975-03-12,30
1kvqv4axiWkxOdRz017sQZ,0.77,0.646,9,-10.723,1,0.0684,0.57,0.0,0.137,0.783,118.771,155427,1965-03-22,37
75SMxaQ5gYrM8hoGQbwcNi,0.656,0.731,6,-6.045,0,0.0616,0.00703,6.52e-06,0.0651,0.785,95.008,243859,2009-01-01,48
6o9ByOXt8s8vyPfiTKds0t,0.633,0.534,1,-7.844,1,0.0272,0.141,0.0,0.111,0.332,113.999,299360,2003-12-09,50
37Sa9WT6WIu0xohm1BmBVM,0.149,0.813,8,-13.212,0,0.105,2.59e-06,0.807,0.102,0.316,84.579,332427,1991,23
5ozvYiSPEuhUoHDJBDYN9n,0.371,0.978,3,-4.188,1,0.0873,0.000304,0.0,0.37,0.454,199.841,243973,2008,56
437ShA8eBSfBmezIP9MeX1,0.56,0.935,11,-3.609,0,0.0986,0.000726,0.000645,0.0776,0.383,102.946,189960,2003-11-19,52
3qC08srhXBJ6DEQ7CwPMB0,0.605,0.699,3,-6.875,1,0.0317,0.378,0.0,0.305,0.891,71.38,128907,2004-02-27,36
0bLOiofyBB62YU2cNnONJG,0.457,0.428,1,-9.796,1,0.0283,0.329,2.21e-06,0.169,0.151,129.98,404933,1975-05-19,53
2nlSeJ6CgvWeVOkrLmadf6,0.346,0.797,4,-7.805,1,0.0888,0.0399,2.17e-05,0.0728,0.196,130.91,248619,1967-12-15,53
1Wrzhfa5bNlqvsnCztz190,0.603,0.843,9,-7.597,0,0.0557,0.0031,0.0337,0.445,0.503,172.676,194867,1985,72
3fvDLsiTHPQNgzuMd3Mpb5,0.826,0.558,6,-7.766,1,0.0322,0.403,1.94e-05,0.0631,0.359,110.77,231960,1981,55
23wfXwnsPZYe5A1xXRHb3J,0.785,0.871,4,-2.692,0,0.265,0.144,0.0,0.309,0.315,87.248,290427,2000-05-23,70
5TxUedy2CM04QihDdOFnsk,0.633,0.543,2,-9.142,1,0.0296,0.0798,0.00671,0.0964,0.118,129.089,318067,1994-11-22,56
29b2b96jozyD9GPCkOrVLs,0.665,0.782,6,-8.438,0,0.0307,0.12,4.19e-06,0.125,0.731,137.453,169000,2000-11-13,62
5BSlukklfUTrmzmsuctmMr,0.52,0.481,2,-7.479,1,0.0239,0.314,0.000757,0.087,0.216,78.015,261453,2001-07-23,47
4mBy2d5IY5rQkidZBKXxfT,0.65,0.501,10,-6.905,1,0.0963,0.582,0.0,0.112,0.374,127.984,232533,2005-12-13,50
36QwvXHlo8kqob3AmH1Z3I,0.402,0.317,7,-5.826,1,0.0268,0.766,0.0,0.715,0.103,77.654,288187,2011-01-01,52
7j1ABZOylWUPUIZTt5x6AL,0.315,0.356,0,-11.131,0,0.0407,0.762,1.67e-06,0.0671,0.491,181.588,196200,1968,43
3CD75JGmSMKA3RW5RtOwAz,0.73,0.526,10,-10.909,1,0.0429,0.0256,0.000887,0.0913,0.385,118.208,252493,2005-08-22,55
52IuMfbQa9aqRPz2oYPAI8,0.851,0.583,8,-11.022,0,0.286,0.0506,0.0,0.236,0.956,95.048,265102,1988-08-08,60
7vMS7xSaSUwpirgzD346Q6,0.392,0.594,5,-11.059,1,0.0444,0.19,9.48e-05,0.149,0.304,88.647,524533,1975,49
55zS77GXRmwsiyIqVkkT7O,0.582,0.609,9,-10.689,1,0.0463,0.000115,0.000795,0.378,0.29,110.961,310987,1988-01-01,47
1c7UYTut2SBOPq64o2t0uN,0.608,0.639,7,-7.205,1,0.0246,0.0208,5.94e-05,0.0893,0.369,96.915,268973,2001-08-16,65
1WZXoZwCDOt5RySM4VmNX9,0.526,0.296,3,-13.353,1,0.0261,0.865,0.00149,0.0868,0.347,133.423,225467,1975,43
6h7PQQIUQSNSAWqRe98MBU,0.819,0.778,1,-5.839,0,0.21,0.029,0.0,0.215,0.779,96.72,275267,2003-02-01,53
1hCswNajdTPRtuggsGtpCX,0.358,0.457,1,-10.113,0,0.0325,0.114,0.000524,0.123,0.13,119.784,280333,2010-02-09,55
0KqHJXm4Z42fELkW83ZW0r,0.41,0.821,11,-8.557,0,0.194,0.202,0.0367,0.43,0.833,148.665,249373,1968-10-25,49
46hu9JtTWN8DshperdNaUU,0.788,0.67,9,-6.335,1,0.0894,0.154,3.97e-06,0.0754,0.968,124.965,202080,2007-01-01,38
7rcKKQTJLSno5RRDXbskGN,0.246,0.368,7,-13.564,0,0.0363,0.0819,0.0,0.123,0.181,71.376,297373,1981-01-01,38
1p80AptLonBW0VilSi6xFj,0.787,0.623,10,-18.273,0,0.178,0.19,4.55e-06,0.107,0.818,109.906,336867,1988-01-01,42
7IpveE0N37BAsRTQ1P6xRZ,0.545,0.525,9,-9.581,1,0.417,0.433,0.0,0.464,0.307,119.752,215467,1975,34
5IZHpZCVn1GnoPlODpsfmx,0.235,0.71,4,-7.075,0,0.0535,0.000242,0.806,0.0642,0.182,134.746,278173,1993,41
0NJC0FDCODpPUntRTTQq97,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,308333,1993-01-01,71
